date1,date,text_classification,stories,total_stories
02nov2016,"2-11-2016","Other",12,115
03nov2016,"3-11-2016","Brexit Business",15,147
03nov2016,"3-11-2016","Brexit Business,Brexit Politics",9,147
03nov2016,"3-11-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,147
03nov2016,"3-11-2016","Brexit Immigration",1,147
03nov2016,"3-11-2016","Brexit Other",6,147
03nov2016,"3-11-2016","Brexit Politics",39,147
03nov2016,"3-11-2016","Climate",38,147
03nov2016,"3-11-2016","Climate,Brexit",31,147
03nov2016,"3-11-2016","Other",7,147
04nov2016,"4-11-2016","Brexit Business",5,141
04nov2016,"4-11-2016","Brexit Business,Brexit Politics",9,141
04nov2016,"4-11-2016","Brexit Immigration",2,141
04nov2016,"4-11-2016","Brexit Other",3,141
04nov2016,"4-11-2016","Brexit Politics",35,141
04nov2016,"4-11-2016","Climate",49,141
04nov2016,"4-11-2016","Climate,Brexit",34,141
04nov2016,"4-11-2016","Other",4,141
05nov2016,"5-11-2016","Brexit Business",4,74
05nov2016,"5-11-2016","Brexit Business,Brexit Immigration",1,74
05nov2016,"5-11-2016","Brexit Business,Brexit Politics",7,74
05nov2016,"5-11-2016","Brexit Other",1,74
05nov2016,"5-11-2016","Brexit Politics",20,74
05nov2016,"5-11-2016","Climate",23,74
05nov2016,"5-11-2016","Climate,Brexit",14,74
05nov2016,"5-11-2016","Other",4,74
06nov2016,"6-11-2016","Brexit Business",6,89
06nov2016,"6-11-2016","Brexit Business,Brexit Politics",2,89
06nov2016,"6-11-2016","Brexit Other",1,89
06nov2016,"6-11-2016","Brexit Politics",17,89
06nov2016,"6-11-2016","Climate",30,89
06nov2016,"6-11-2016","Climate,Brexit",28,89
06nov2016,"6-11-2016","Other",5,89
07nov2016,"7-11-2016","Brexit Business",9,114
07nov2016,"7-11-2016","Brexit Business,Brexit Politics",3,114
07nov2016,"7-11-2016","Brexit Other",3,114
07nov2016,"7-11-2016","Brexit Politics",19,114
07nov2016,"7-11-2016","Climate",44,114
07nov2016,"7-11-2016","Climate,Brexit",32,114
07nov2016,"7-11-2016","Other",4,114
08nov2016,"8-11-2016","Brexit Business",7,108
08nov2016,"8-11-2016","Brexit Business,Brexit Politics",5,108
08nov2016,"8-11-2016","Brexit Immigration",1,108
08nov2016,"8-11-2016","Brexit Other",2,108
08nov2016,"8-11-2016","Brexit Politics",20,108
08nov2016,"8-11-2016","Climate",42,108
08nov2016,"8-11-2016","Climate,Brexit",28,108
08nov2016,"8-11-2016","Other",3,108
09nov2016,"9-11-2016","Brexit Business",3,132
09nov2016,"9-11-2016","Brexit Business,Brexit Politics",3,132
09nov2016,"9-11-2016","Brexit Immigration",1,132
09nov2016,"9-11-2016","Brexit Other",3,132
09nov2016,"9-11-2016","Brexit Politics",11,132
09nov2016,"9-11-2016","Climate",81,132
09nov2016,"9-11-2016","Climate,Brexit",27,132
09nov2016,"9-11-2016","Other",3,132
10nov2016,"10-11-2016","Brexit Business",8,99
10nov2016,"10-11-2016","Brexit Business,Brexit Immigration",1,99
10nov2016,"10-11-2016","Brexit Business,Brexit Politics",1,99
10nov2016,"10-11-2016","Brexit Politics",8,99
10nov2016,"10-11-2016","Climate",61,99
10nov2016,"10-11-2016","Climate,Brexit",17,99
10nov2016,"10-11-2016","Other",3,99
11nov2016,"11-11-2016","Brexit Business",5,85
11nov2016,"11-11-2016","Brexit Business,Brexit Politics",3,85
11nov2016,"11-11-2016","Brexit Immigration",1,85
11nov2016,"11-11-2016","Brexit Other",2,85
11nov2016,"11-11-2016","Brexit Politics",11,85
11nov2016,"11-11-2016","Brexit Politics,Brexit Immigration",1,85
11nov2016,"11-11-2016","Climate",42,85
11nov2016,"11-11-2016","Climate,Brexit",16,85
11nov2016,"11-11-2016","Other",4,85
12nov2016,"12-11-2016","Brexit Business",1,61
12nov2016,"12-11-2016","Brexit Business,Brexit Politics",1,61
12nov2016,"12-11-2016","Brexit Immigration",2,61
12nov2016,"12-11-2016","Brexit Other",2,61
12nov2016,"12-11-2016","Brexit Politics",12,61
12nov2016,"12-11-2016","Climate",34,61
12nov2016,"12-11-2016","Climate,Brexit",8,61
12nov2016,"12-11-2016","Other",1,61
13nov2016,"13-11-2016","Brexit Business",7,80
13nov2016,"13-11-2016","Brexit Business,Brexit Politics",4,80
13nov2016,"13-11-2016","Brexit Other",2,80
13nov2016,"13-11-2016","Brexit Politics",6,80
13nov2016,"13-11-2016","Climate",41,80
13nov2016,"13-11-2016","Climate,Brexit",16,80
13nov2016,"13-11-2016","Other",4,80
14nov2016,"14-11-2016","Brexit Business",7,126
14nov2016,"14-11-2016","Brexit Business,Brexit Politics",1,126
14nov2016,"14-11-2016","Brexit Other",2,126
14nov2016,"14-11-2016","Brexit Politics",14,126
14nov2016,"14-11-2016","Climate",71,126
14nov2016,"14-11-2016","Climate,Brexit",28,126
14nov2016,"14-11-2016","Other",3,126
15nov2016,"15-11-2016","Brexit Business",7,135
15nov2016,"15-11-2016","Brexit Business,Brexit Politics",6,135
15nov2016,"15-11-2016","Brexit Other",1,135
15nov2016,"15-11-2016","Brexit Politics",36,135
15nov2016,"15-11-2016","Brexit Politics,Brexit Immigration",1,135
15nov2016,"15-11-2016","Climate",49,135
15nov2016,"15-11-2016","Climate,Brexit",30,135
15nov2016,"15-11-2016","Other",5,135
16nov2016,"16-11-2016","Brexit Business",11,142
16nov2016,"16-11-2016","Brexit Business,Brexit Politics",9,142
16nov2016,"16-11-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,142
16nov2016,"16-11-2016","Brexit Other",2,142
16nov2016,"16-11-2016","Brexit Politics",27,142
16nov2016,"16-11-2016","Climate",64,142
16nov2016,"16-11-2016","Climate,Brexit",23,142
16nov2016,"16-11-2016","Other",5,142
17nov2016,"17-11-2016","Brexit Business",8,137
17nov2016,"17-11-2016","Brexit Business,Brexit Politics",3,137
17nov2016,"17-11-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,137
17nov2016,"17-11-2016","Brexit Immigration",1,137
17nov2016,"17-11-2016","Brexit Other",2,137
17nov2016,"17-11-2016","Brexit Politics",25,137
17nov2016,"17-11-2016","Climate",57,137
17nov2016,"17-11-2016","Climate,Brexit",29,137
17nov2016,"17-11-2016","Other",11,137
18nov2016,"18-11-2016","Brexit Business",11,112
18nov2016,"18-11-2016","Brexit Business,Brexit Politics",4,112
18nov2016,"18-11-2016","Brexit Other",1,112
18nov2016,"18-11-2016","Brexit Politics",21,112
18nov2016,"18-11-2016","Climate",45,112
18nov2016,"18-11-2016","Climate,Brexit",22,112
18nov2016,"18-11-2016","Other",8,112
19nov2016,"19-11-2016","Brexit Business",3,68
19nov2016,"19-11-2016","Brexit Business,Brexit Politics",6,68
19nov2016,"19-11-2016","Brexit Immigration",1,68
19nov2016,"19-11-2016","Brexit Other",3,68
19nov2016,"19-11-2016","Brexit Politics",12,68
19nov2016,"19-11-2016","Climate",21,68
19nov2016,"19-11-2016","Climate,Brexit",18,68
19nov2016,"19-11-2016","Other",4,68
20nov2016,"20-11-2016","Brexit Business",6,65
20nov2016,"20-11-2016","Brexit Business,Brexit Politics",6,65
20nov2016,"20-11-2016","Brexit Other",1,65
20nov2016,"20-11-2016","Brexit Politics",13,65
20nov2016,"20-11-2016","Climate",27,65
20nov2016,"20-11-2016","Climate,Brexit",11,65
20nov2016,"20-11-2016","Other",1,65
21nov2016,"21-11-2016","Brexit Business",10,121
21nov2016,"21-11-2016","Brexit Business,Brexit Politics",5,121
21nov2016,"21-11-2016","Brexit Other",3,121
21nov2016,"21-11-2016","Brexit Politics",22,121
21nov2016,"21-11-2016","Climate",57,121
21nov2016,"21-11-2016","Climate,Brexit",20,121
21nov2016,"21-11-2016","Other",4,121
22nov2016,"22-11-2016","Brexit Business",11,122
22nov2016,"22-11-2016","Brexit Business,Brexit Politics",7,122
22nov2016,"22-11-2016","Brexit Immigration",1,122
22nov2016,"22-11-2016","Brexit Politics",31,122
22nov2016,"22-11-2016","Climate",42,122
22nov2016,"22-11-2016","Climate,Brexit",23,122
22nov2016,"22-11-2016","Other",7,122
23nov2016,"23-11-2016","Brexit Business",7,135
23nov2016,"23-11-2016","Brexit Business,Brexit Politics",5,135
23nov2016,"23-11-2016","Brexit Other",2,135
23nov2016,"23-11-2016","Brexit Politics",20,135
23nov2016,"23-11-2016","Climate",63,135
23nov2016,"23-11-2016","Climate,Brexit",29,135
23nov2016,"23-11-2016","Other",9,135
24nov2016,"24-11-2016","Brexit Business",11,130
24nov2016,"24-11-2016","Brexit Business,Brexit Immigration",1,130
24nov2016,"24-11-2016","Brexit Business,Brexit Politics",4,130
24nov2016,"24-11-2016","Brexit Immigration",1,130
24nov2016,"24-11-2016","Brexit Other",2,130
24nov2016,"24-11-2016","Brexit Politics",20,130
24nov2016,"24-11-2016","Climate",55,130
24nov2016,"24-11-2016","Climate,Brexit",27,130
24nov2016,"24-11-2016","Other",9,130
25nov2016,"25-11-2016","Brexit Business",7,105
25nov2016,"25-11-2016","Brexit Business,Brexit Politics",6,105
25nov2016,"25-11-2016","Brexit Other",2,105
25nov2016,"25-11-2016","Brexit Politics",23,105
25nov2016,"25-11-2016","Brexit Politics,Brexit Immigration",1,105
25nov2016,"25-11-2016","Climate",43,105
25nov2016,"25-11-2016","Climate,Brexit",15,105
25nov2016,"25-11-2016","Other",8,105
26nov2016,"26-11-2016","Brexit Business",1,69
26nov2016,"26-11-2016","Brexit Business,Brexit Politics",4,69
26nov2016,"26-11-2016","Brexit Other",1,69
26nov2016,"26-11-2016","Brexit Politics",22,69
26nov2016,"26-11-2016","Brexit Politics,Brexit Immigration",1,69
26nov2016,"26-11-2016","Climate",22,69
26nov2016,"26-11-2016","Climate,Brexit",15,69
26nov2016,"26-11-2016","Other",3,69
27nov2016,"27-11-2016","Brexit Business",2,83
27nov2016,"27-11-2016","Brexit Business,Brexit Politics",2,83
27nov2016,"27-11-2016","Brexit Other",2,83
27nov2016,"27-11-2016","Brexit Politics",17,83
27nov2016,"27-11-2016","Brexit Politics,Brexit Immigration",1,83
27nov2016,"27-11-2016","Climate",37,83
27nov2016,"27-11-2016","Climate,Brexit",18,83
27nov2016,"27-11-2016","Other",4,83
28nov2016,"28-11-2016","Brexit Business",15,147
28nov2016,"28-11-2016","Brexit Business,Brexit Politics",8,147
28nov2016,"28-11-2016","Brexit Immigration",2,147
28nov2016,"28-11-2016","Brexit Other",2,147
28nov2016,"28-11-2016","Brexit Politics",33,147
28nov2016,"28-11-2016","Climate",51,147
28nov2016,"28-11-2016","Climate,Brexit",27,147
28nov2016,"28-11-2016","Other",9,147
29nov2016,"29-11-2016","Brexit Business",9,107
29nov2016,"29-11-2016","Brexit Business,Brexit Politics",7,107
29nov2016,"29-11-2016","Brexit Other",3,107
29nov2016,"29-11-2016","Brexit Politics",27,107
29nov2016,"29-11-2016","Climate",33,107
29nov2016,"29-11-2016","Climate,Brexit",23,107
29nov2016,"29-11-2016","Other",5,107
30nov2016,"30-11-2016","Brexit Business",8,114
30nov2016,"30-11-2016","Brexit Business,Brexit Politics",9,114
30nov2016,"30-11-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,114
30nov2016,"30-11-2016","Brexit Immigration",3,114
30nov2016,"30-11-2016","Brexit Other",2,114
30nov2016,"30-11-2016","Brexit Politics",27,114
30nov2016,"30-11-2016","Brexit Politics,Brexit Immigration",1,114
30nov2016,"30-11-2016","Climate",31,114
30nov2016,"30-11-2016","Climate,Brexit",27,114
30nov2016,"30-11-2016","Other",5,114
01dec2016,"1-12-2016","Brexit Business",13,138
01dec2016,"1-12-2016","Brexit Business,Brexit Politics",13,138
01dec2016,"1-12-2016","Brexit Business,Brexit Politics,Brexit Immigration",3,138
01dec2016,"1-12-2016","Brexit Other",1,138
01dec2016,"1-12-2016","Brexit Politics",20,138
01dec2016,"1-12-2016","Brexit Politics,Brexit Immigration",2,138
01dec2016,"1-12-2016","Climate",53,138
01dec2016,"1-12-2016","Climate,Brexit",24,138
01dec2016,"1-12-2016","Other",9,138
02dec2016,"2-12-2016","Brexit Business",5,141
02dec2016,"2-12-2016","Brexit Business,Brexit Politics",7,141
02dec2016,"2-12-2016","Brexit Immigration",1,141
02dec2016,"2-12-2016","Brexit Other",2,141
02dec2016,"2-12-2016","Brexit Politics",35,141
02dec2016,"2-12-2016","Climate",48,141
02dec2016,"2-12-2016","Climate,Brexit",32,141
02dec2016,"2-12-2016","Other",11,141
03dec2016,"3-12-2016","Brexit Business",4,79
03dec2016,"3-12-2016","Brexit Business,Brexit Politics",6,79
03dec2016,"3-12-2016","Brexit Other",1,79
03dec2016,"3-12-2016","Brexit Politics",16,79
03dec2016,"3-12-2016","Climate",32,79
03dec2016,"3-12-2016","Climate,Brexit",17,79
03dec2016,"3-12-2016","Other",3,79
04dec2016,"4-12-2016","Brexit Business",4,82
04dec2016,"4-12-2016","Brexit Business,Brexit Politics",1,82
04dec2016,"4-12-2016","Brexit Immigration",1,82
04dec2016,"4-12-2016","Brexit Other",1,82
04dec2016,"4-12-2016","Brexit Politics",16,82
04dec2016,"4-12-2016","Climate",40,82
04dec2016,"4-12-2016","Climate,Brexit",13,82
04dec2016,"4-12-2016","Other",6,82
05dec2016,"5-12-2016","Brexit Business",6,152
05dec2016,"5-12-2016","Brexit Business,Brexit Politics",9,152
05dec2016,"5-12-2016","Brexit Other",2,152
05dec2016,"5-12-2016","Brexit Politics",25,152
05dec2016,"5-12-2016","Climate",68,152
05dec2016,"5-12-2016","Climate,Brexit",33,152
05dec2016,"5-12-2016","Other",9,152
06dec2016,"6-12-2016","Brexit Business",7,128
06dec2016,"6-12-2016","Brexit Business,Brexit Politics",1,128
06dec2016,"6-12-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,128
06dec2016,"6-12-2016","Brexit Immigration",2,128
06dec2016,"6-12-2016","Brexit Other",1,128
06dec2016,"6-12-2016","Brexit Politics",28,128
06dec2016,"6-12-2016","Climate",51,128
06dec2016,"6-12-2016","Climate,Brexit",29,128
06dec2016,"6-12-2016","Other",8,128
07dec2016,"7-12-2016","Brexit Business",5,149
07dec2016,"7-12-2016","Brexit Business,Brexit Immigration",1,149
07dec2016,"7-12-2016","Brexit Business,Brexit Politics",9,149
07dec2016,"7-12-2016","Brexit Other",3,149
07dec2016,"7-12-2016","Brexit Politics",41,149
07dec2016,"7-12-2016","Climate",58,149
07dec2016,"7-12-2016","Climate,Brexit",23,149
07dec2016,"7-12-2016","Other",9,149
08dec2016,"8-12-2016","Brexit Business",14,138
08dec2016,"8-12-2016","Brexit Business,Brexit Politics",5,138
08dec2016,"8-12-2016","Brexit Immigration",2,138
08dec2016,"8-12-2016","Brexit Other",1,138
08dec2016,"8-12-2016","Brexit Politics",34,138
08dec2016,"8-12-2016","Brexit Politics,Brexit Immigration",1,138
08dec2016,"8-12-2016","Climate",44,138
08dec2016,"8-12-2016","Climate,Brexit",28,138
08dec2016,"8-12-2016","Other",9,138
09dec2016,"9-12-2016","Brexit Business",8,113
09dec2016,"9-12-2016","Brexit Business,Brexit Politics",8,113
09dec2016,"9-12-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,113
09dec2016,"9-12-2016","Brexit Immigration",1,113
09dec2016,"9-12-2016","Brexit Other",1,113
09dec2016,"9-12-2016","Brexit Politics",18,113
09dec2016,"9-12-2016","Brexit Politics,Brexit Immigration",1,113
09dec2016,"9-12-2016","Climate",47,113
09dec2016,"9-12-2016","Climate,Brexit",17,113
09dec2016,"9-12-2016","Other",11,113
10dec2016,"10-12-2016","Brexit Business",6,54
10dec2016,"10-12-2016","Brexit Business,Brexit Politics",1,54
10dec2016,"10-12-2016","Brexit Immigration",1,54
10dec2016,"10-12-2016","Brexit Other",3,54
10dec2016,"10-12-2016","Brexit Politics",7,54
10dec2016,"10-12-2016","Climate",25,54
10dec2016,"10-12-2016","Climate,Brexit",7,54
10dec2016,"10-12-2016","Other",4,54
11dec2016,"11-12-2016","",1,67
11dec2016,"11-12-2016","Brexit Business",2,67
11dec2016,"11-12-2016","Brexit Business,Brexit Politics",6,67
11dec2016,"11-12-2016","Brexit Other",3,67
11dec2016,"11-12-2016","Brexit Politics",13,67
11dec2016,"11-12-2016","Climate",21,67
11dec2016,"11-12-2016","Climate,Brexit",17,67
11dec2016,"11-12-2016","Other",4,67
12dec2016,"12-12-2016","Brexit Business",5,103
12dec2016,"12-12-2016","Brexit Business,Brexit Politics",5,103
12dec2016,"12-12-2016","Brexit Immigration",2,103
12dec2016,"12-12-2016","Brexit Other",1,103
12dec2016,"12-12-2016","Brexit Politics",33,103
12dec2016,"12-12-2016","Brexit Politics,Brexit Immigration",2,103
12dec2016,"12-12-2016","Climate",33,103
12dec2016,"12-12-2016","Climate,Brexit",18,103
12dec2016,"12-12-2016","Other",4,103
13dec2016,"13-12-2016","Brexit Business",9,94
13dec2016,"13-12-2016","Brexit Business,Brexit Politics",6,94
13dec2016,"13-12-2016","Brexit Other",1,94
13dec2016,"13-12-2016","Brexit Politics",25,94
13dec2016,"13-12-2016","Climate",38,94
13dec2016,"13-12-2016","Climate,Brexit",11,94
13dec2016,"13-12-2016","Other",4,94
14dec2016,"14-12-2016","Brexit Business",7,93
14dec2016,"14-12-2016","Brexit Business,Brexit Politics",8,93
14dec2016,"14-12-2016","Brexit Immigration",2,93
14dec2016,"14-12-2016","Brexit Other",5,93
14dec2016,"14-12-2016","Brexit Politics",18,93
14dec2016,"14-12-2016","Brexit Politics,Brexit Immigration",2,93
14dec2016,"14-12-2016","Climate",30,93
14dec2016,"14-12-2016","Climate,Brexit",16,93
14dec2016,"14-12-2016","Other",5,93
15dec2016,"15-12-2016","Brexit Business",8,111
15dec2016,"15-12-2016","Brexit Business,Brexit Politics",9,111
15dec2016,"15-12-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,111
15dec2016,"15-12-2016","Brexit Immigration",2,111
15dec2016,"15-12-2016","Brexit Other",1,111
15dec2016,"15-12-2016","Brexit Politics",35,111
15dec2016,"15-12-2016","Brexit Politics,Brexit Immigration",1,111
15dec2016,"15-12-2016","Climate",34,111
15dec2016,"15-12-2016","Climate,Brexit",16,111
15dec2016,"15-12-2016","Other",4,111
16dec2016,"16-12-2016","Brexit Business",14,106
16dec2016,"16-12-2016","Brexit Business,Brexit Politics",3,106
16dec2016,"16-12-2016","Brexit Other",5,106
16dec2016,"16-12-2016","Brexit Politics",20,106
16dec2016,"16-12-2016","Brexit Politics,Brexit Immigration",1,106
16dec2016,"16-12-2016","Climate",34,106
16dec2016,"16-12-2016","Climate,Brexit",21,106
16dec2016,"16-12-2016","Other",8,106
17dec2016,"17-12-2016","Brexit Business",1,44
17dec2016,"17-12-2016","Brexit Business,Brexit Politics",2,44
17dec2016,"17-12-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,44
17dec2016,"17-12-2016","Brexit Immigration",1,44
17dec2016,"17-12-2016","Brexit Other",1,44
17dec2016,"17-12-2016","Brexit Politics",6,44
17dec2016,"17-12-2016","Climate",20,44
17dec2016,"17-12-2016","Climate,Brexit",8,44
17dec2016,"17-12-2016","Other",4,44
18dec2016,"18-12-2016","Brexit Business",9,52
18dec2016,"18-12-2016","Brexit Business,Brexit Politics",2,52
18dec2016,"18-12-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,52
18dec2016,"18-12-2016","Brexit Immigration",1,52
18dec2016,"18-12-2016","Brexit Politics",9,52
18dec2016,"18-12-2016","Climate",15,52
18dec2016,"18-12-2016","Climate,Brexit",12,52
18dec2016,"18-12-2016","Other",3,52
19dec2016,"19-12-2016","Brexit Business",11,92
19dec2016,"19-12-2016","Brexit Business,Brexit Politics",6,92
19dec2016,"19-12-2016","Brexit Other",1,92
19dec2016,"19-12-2016","Brexit Politics",20,92
19dec2016,"19-12-2016","Climate",28,92
19dec2016,"19-12-2016","Climate,Brexit",16,92
19dec2016,"19-12-2016","Other",10,92
20dec2016,"20-12-2016","Brexit Business",5,91
20dec2016,"20-12-2016","Brexit Business,Brexit Politics",6,91
20dec2016,"20-12-2016","Brexit Other",3,91
20dec2016,"20-12-2016","Brexit Politics",7,91
20dec2016,"20-12-2016","Brexit Politics,Brexit Immigration",1,91
20dec2016,"20-12-2016","Climate",54,91
20dec2016,"20-12-2016","Climate,Brexit",11,91
20dec2016,"20-12-2016","Other",4,91
21dec2016,"21-12-2016","Brexit Business",4,80
21dec2016,"21-12-2016","Brexit Business,Brexit Politics",4,80
21dec2016,"21-12-2016","Brexit Immigration",1,80
21dec2016,"21-12-2016","Brexit Politics",15,80
21dec2016,"21-12-2016","Climate",43,80
21dec2016,"21-12-2016","Climate,Brexit",10,80
21dec2016,"21-12-2016","Other",3,80
22dec2016,"22-12-2016","Brexit Business",6,69
22dec2016,"22-12-2016","Brexit Business,Brexit Politics",3,69
22dec2016,"22-12-2016","Brexit Other",1,69
22dec2016,"22-12-2016","Brexit Politics",12,69
22dec2016,"22-12-2016","Climate",31,69
22dec2016,"22-12-2016","Climate,Brexit",11,69
22dec2016,"22-12-2016","Other",5,69
23dec2016,"23-12-2016","Brexit Business",6,63
23dec2016,"23-12-2016","Brexit Business,Brexit Politics",3,63
23dec2016,"23-12-2016","Brexit Other",2,63
23dec2016,"23-12-2016","Brexit Politics",14,63
23dec2016,"23-12-2016","Climate",25,63
23dec2016,"23-12-2016","Climate,Brexit",9,63
23dec2016,"23-12-2016","Other",4,63
24dec2016,"24-12-2016","Brexit Business",4,31
24dec2016,"24-12-2016","Brexit Business,Brexit Politics",3,31
24dec2016,"24-12-2016","Brexit Politics",2,31
24dec2016,"24-12-2016","Climate",14,31
24dec2016,"24-12-2016","Climate,Brexit",6,31
24dec2016,"24-12-2016","Other",2,31
25dec2016,"25-12-2016","Brexit Business",3,24
25dec2016,"25-12-2016","Brexit Other",1,24
25dec2016,"25-12-2016","Brexit Politics",3,24
25dec2016,"25-12-2016","Climate",9,24
25dec2016,"25-12-2016","Climate,Brexit",5,24
25dec2016,"25-12-2016","Other",3,24
26dec2016,"26-12-2016","Brexit Business",4,35
26dec2016,"26-12-2016","Brexit Business,Brexit Politics",3,35
26dec2016,"26-12-2016","Brexit Other",2,35
26dec2016,"26-12-2016","Brexit Politics",6,35
26dec2016,"26-12-2016","Climate",11,35
26dec2016,"26-12-2016","Climate,Brexit",9,35
27dec2016,"27-12-2016","Brexit Business",5,48
27dec2016,"27-12-2016","Brexit Business,Brexit Politics",3,48
27dec2016,"27-12-2016","Brexit Other",2,48
27dec2016,"27-12-2016","Brexit Politics",8,48
27dec2016,"27-12-2016","Climate",12,48
27dec2016,"27-12-2016","Climate,Brexit",10,48
27dec2016,"27-12-2016","Other",8,48
28dec2016,"28-12-2016","Brexit Business",2,54
28dec2016,"28-12-2016","Brexit Business,Brexit Immigration",1,54
28dec2016,"28-12-2016","Brexit Business,Brexit Politics",3,54
28dec2016,"28-12-2016","Brexit Other",2,54
28dec2016,"28-12-2016","Brexit Politics",11,54
28dec2016,"28-12-2016","Brexit Politics,Brexit Immigration",1,54
28dec2016,"28-12-2016","Climate",17,54
28dec2016,"28-12-2016","Climate,Brexit",9,54
28dec2016,"28-12-2016","Other",8,54
29dec2016,"29-12-2016","Brexit Business",14,78
29dec2016,"29-12-2016","Brexit Business,Brexit Politics",2,78
29dec2016,"29-12-2016","Brexit Business,Brexit Politics,Brexit Immigration",1,78
29dec2016,"29-12-2016","Brexit Politics",16,78
29dec2016,"29-12-2016","Brexit Politics,Brexit Immigration",1,78
29dec2016,"29-12-2016","Climate",24,78
29dec2016,"29-12-2016","Climate,Brexit",15,78
29dec2016,"29-12-2016","Other",5,78
30dec2016,"30-12-2016","Brexit Business",7,55
30dec2016,"30-12-2016","Brexit Business,Brexit Politics",3,55
30dec2016,"30-12-2016","Brexit Immigration",1,55
30dec2016,"30-12-2016","Brexit Other",3,55
30dec2016,"30-12-2016","Brexit Politics",7,55
30dec2016,"30-12-2016","Climate",18,55
30dec2016,"30-12-2016","Climate,Brexit",10,55
30dec2016,"30-12-2016","Other",6,55
31dec2016,"31-12-2016","Brexit Business",3,53
31dec2016,"31-12-2016","Brexit Business,Brexit Politics",2,53
31dec2016,"31-12-2016","Brexit Politics",7,53
31dec2016,"31-12-2016","Brexit Politics,Brexit Immigration",1,53
31dec2016,"31-12-2016","Climate",23,53
31dec2016,"31-12-2016","Climate,Brexit",11,53
31dec2016,"31-12-2016","Other",6,53
01jan2017,"1-1-2017","Brexit Business",5,53
01jan2017,"1-1-2017","Brexit Business,Brexit Politics",1,53
01jan2017,"1-1-2017","Brexit Politics",11,53
01jan2017,"1-1-2017","Climate",23,53
01jan2017,"1-1-2017","Climate,Brexit",12,53
01jan2017,"1-1-2017","Other",1,53
02jan2017,"2-1-2017","Brexit Business",7,54
02jan2017,"2-1-2017","Brexit Business,Brexit Politics",3,54
02jan2017,"2-1-2017","Brexit Politics",8,54
02jan2017,"2-1-2017","Brexit Politics,Brexit Immigration",1,54
02jan2017,"2-1-2017","Climate",20,54
02jan2017,"2-1-2017","Climate,Brexit",9,54
02jan2017,"2-1-2017","Other",6,54
03jan2017,"3-1-2017","Brexit Business",7,103
03jan2017,"3-1-2017","Brexit Business,Brexit Politics",5,103
03jan2017,"3-1-2017","Brexit Politics",24,103
03jan2017,"3-1-2017","Brexit Politics,Brexit Immigration",1,103
03jan2017,"3-1-2017","Climate",36,103
03jan2017,"3-1-2017","Climate,Brexit",20,103
03jan2017,"3-1-2017","Other",10,103
04jan2017,"4-1-2017","Brexit Business",3,112
04jan2017,"4-1-2017","Brexit Business,Brexit Immigration",1,112
04jan2017,"4-1-2017","Brexit Business,Brexit Politics",1,112
04jan2017,"4-1-2017","Brexit Immigration",2,112
04jan2017,"4-1-2017","Brexit Other",4,112
04jan2017,"4-1-2017","Brexit Politics",30,112
04jan2017,"4-1-2017","Climate",35,112
04jan2017,"4-1-2017","Climate,Brexit",25,112
04jan2017,"4-1-2017","Other",11,112
05jan2017,"5-1-2017","Brexit Business",11,133
05jan2017,"5-1-2017","Brexit Business,Brexit Politics",10,133
05jan2017,"5-1-2017","Brexit Business,Brexit Politics,Brexit Immigration",1,133
05jan2017,"5-1-2017","Brexit Immigration",1,133
05jan2017,"5-1-2017","Brexit Other",4,133
05jan2017,"5-1-2017","Brexit Politics",25,133
05jan2017,"5-1-2017","Climate",48,133
05jan2017,"5-1-2017","Climate,Brexit",20,133
05jan2017,"5-1-2017","Other",13,133
06jan2017,"6-1-2017","Brexit Business",12,97
06jan2017,"6-1-2017","Brexit Business,Brexit Politics",3,97
06jan2017,"6-1-2017","Brexit Immigration",2,97
06jan2017,"6-1-2017","Brexit Other",1,97
06jan2017,"6-1-2017","Brexit Politics",23,97
06jan2017,"6-1-2017","Brexit Politics,Brexit Immigration",2,97
06jan2017,"6-1-2017","Climate",30,97
06jan2017,"6-1-2017","Climate,Brexit",18,97
06jan2017,"6-1-2017","Other",6,97
07jan2017,"7-1-2017","Brexit Business",6,50
07jan2017,"7-1-2017","Brexit Business,Brexit Politics",1,50
07jan2017,"7-1-2017","Brexit Immigration",2,50
07jan2017,"7-1-2017","Brexit Other",1,50
07jan2017,"7-1-2017","Brexit Politics",8,50
07jan2017,"7-1-2017","Climate",13,50
07jan2017,"7-1-2017","Climate,Brexit",14,50
07jan2017,"7-1-2017","Other",5,50
08jan2017,"8-1-2017","Brexit Business",5,67
08jan2017,"8-1-2017","Brexit Business,Brexit Politics",2,67
08jan2017,"8-1-2017","Brexit Other",1,67
08jan2017,"8-1-2017","Brexit Politics",20,67
08jan2017,"8-1-2017","Climate",28,67
08jan2017,"8-1-2017","Climate,Brexit",7,67
08jan2017,"8-1-2017","Other",4,67
09jan2017,"9-1-2017","Brexit Business",12,100
09jan2017,"9-1-2017","Brexit Business,Brexit Politics",12,100
