date1,date,newspaper,text_classification,stories,polaritytext,subjectivitytext,total_stories
02jan2017,"2-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,.02761905,.17595238,11
02jan2017,"2-1-2017","Daily Mail","Brexit Politics",2,.1075,.3325,11
02jan2017,"2-1-2017","Daily Mail","Climate",4,.05841089,.41611833,11
02jan2017,"2-1-2017","Daily Mail","Climate,Brexit",1,-.00833333,.7,11
02jan2017,"2-1-2017","Daily Mail","Other",1,.03125,.15625,11
02jan2017,"2-1-2017","Evening Standard","Climate",1,.18409091,.56363636,2
02jan2017,"2-1-2017","Evening Standard","Climate,Brexit",1,.14285714,.24642857,2
02jan2017,"2-1-2017","Express","Brexit Business",3,.12316919,.36565657,24
02jan2017,"2-1-2017","Express","Brexit Business,Brexit Politics",2,-.04829365,.40575397,24
02jan2017,"2-1-2017","Express","Brexit Politics",4,.03477005,.33080207,24
02jan2017,"2-1-2017","Express","Brexit Politics,Brexit Immigration",1,.02626263,.40420875,24
02jan2017,"2-1-2017","Express","Climate",4,.09242505,.27589274,24
02jan2017,"2-1-2017","Express","Climate,Brexit",5,.0405205,.50361286,24
02jan2017,"2-1-2017","Express","Other",5,-.07215584,.35930195,24
02jan2017,"2-1-2017","The Independent","Brexit Politics",1,.06818182,.47727273,8
02jan2017,"2-1-2017","The Independent","Climate",7,.01511143,.36218306,8
02jan2017,"2-1-2017","The Times","Brexit Business",2,.16342593,.45074074,9
02jan2017,"2-1-2017","The Times","Brexit Politics",1,.08522727,.42853535,9
02jan2017,"2-1-2017","The Times","Climate",4,.12316378,.38486472,9
02jan2017,"2-1-2017","The Times","Climate,Brexit",2,.24863636,.54712121,9
03jan2017,"3-1-2017","Daily Mail","Brexit Business,Brexit Politics",2,.21845238,.36988095,18
03jan2017,"3-1-2017","Daily Mail","Brexit Politics",3,.03854317,.37340669,18
03jan2017,"3-1-2017","Daily Mail","Climate",9,.00364442,.39133794,18
03jan2017,"3-1-2017","Daily Mail","Climate,Brexit",1,-.03214286,.34404762,18
03jan2017,"3-1-2017","Daily Mail","Other",3,-.04126263,.42505051,18
03jan2017,"3-1-2017","Evening Standard","Climate,Brexit",1,.11170635,.49484127,2
03jan2017,"3-1-2017","Evening Standard","Other",1,-.075,.30119048,2
03jan2017,"3-1-2017","Express","Brexit Business",5,.03083189,.30708514,53
03jan2017,"3-1-2017","Express","Brexit Business,Brexit Politics",2,.04488757,.38174934,53
03jan2017,"3-1-2017","Express","Brexit Politics",10,.13469877,.41601768,53
03jan2017,"3-1-2017","Express","Brexit Politics,Brexit Immigration",1,.01666667,.16145833,53
03jan2017,"3-1-2017","Express","Climate",15,.04573532,.32386003,53
03jan2017,"3-1-2017","Express","Climate,Brexit",14,.0568933,.36939087,53
03jan2017,"3-1-2017","Express","Other",6,.14770202,.36151665,53
03jan2017,"3-1-2017","The Guardian","Brexit Politics",1,0,0,2
03jan2017,"3-1-2017","The Guardian","Climate",1,-.21875,.525,2
03jan2017,"3-1-2017","The Independent","Brexit Business,Brexit Politics",1,.02916667,.5625,12
03jan2017,"3-1-2017","The Independent","Brexit Politics",6,.13157193,.4127344,12
03jan2017,"3-1-2017","The Independent","Climate",5,.08961544,.4396176,12
03jan2017,"3-1-2017","The Times","Brexit Business",2,.17153846,.43519231,16
03jan2017,"3-1-2017","The Times","Brexit Politics",4,.0387984,.30129945,16
03jan2017,"3-1-2017","The Times","Climate",6,.04456744,.35109424,16
03jan2017,"3-1-2017","The Times","Climate,Brexit",4,.14587954,.35812812,16
04jan2017,"4-1-2017","Daily Mail","Brexit Business",1,.00925926,.16666667,19
04jan2017,"4-1-2017","Daily Mail","Brexit Other",1,.06666667,.29642857,19
04jan2017,"4-1-2017","Daily Mail","Brexit Politics",4,.07774621,.32329095,19
04jan2017,"4-1-2017","Daily Mail","Climate",7,.02541383,.33897933,19
04jan2017,"4-1-2017","Daily Mail","Climate,Brexit",4,.04736506,.36017519,19
04jan2017,"4-1-2017","Daily Mail","Other",2,-.16340049,.36834554,19
04jan2017,"4-1-2017","Evening Standard","Brexit Politics",1,.05497835,.34437229,6
04jan2017,"4-1-2017","Evening Standard","Climate",3,-.01921192,.3347824,6
04jan2017,"4-1-2017","Evening Standard","Climate,Brexit",2,.07462121,.48068182,6
04jan2017,"4-1-2017","Express","Brexit Immigration",2,-.04,.165,49
04jan2017,"4-1-2017","Express","Brexit Other",1,.16666667,.3125,49
04jan2017,"4-1-2017","Express","Brexit Politics",15,.01467561,.38942527,49
04jan2017,"4-1-2017","Express","Climate",16,.10084111,.40161695,49
04jan2017,"4-1-2017","Express","Climate,Brexit",9,.12571572,.42787392,49
04jan2017,"4-1-2017","Express","Other",6,-.08224086,.32178872,49
04jan2017,"4-1-2017","The Guardian","Brexit Other",1,-.040625,.31875,1
04jan2017,"4-1-2017","The Independent","Brexit Business",1,.22017045,.53598485,20
04jan2017,"4-1-2017","The Independent","Brexit Politics",9,.04494642,.34959207,20
04jan2017,"4-1-2017","The Independent","Climate",4,.11073031,.32249455,20
04jan2017,"4-1-2017","The Independent","Climate,Brexit",6,.18152417,.42100053,20
04jan2017,"4-1-2017","The Times","Brexit Business",1,-.01830357,.36473214,17
04jan2017,"4-1-2017","The Times","Brexit Business,Brexit Immigration",1,.14166667,.29166667,17
04jan2017,"4-1-2017","The Times","Brexit Business,Brexit Politics",1,.20384615,.40512821,17
04jan2017,"4-1-2017","The Times","Brexit Other",1,.08333333,.08333333,17
04jan2017,"4-1-2017","The Times","Brexit Politics",1,.06130952,.28690476,17
04jan2017,"4-1-2017","The Times","Climate",5,.02915079,.24880688,17
04jan2017,"4-1-2017","The Times","Climate,Brexit",4,.08039976,.37749324,17
04jan2017,"4-1-2017","The Times","Other",3,.16704896,.45510662,17
05jan2017,"5-1-2017","Daily Mail","Brexit Business",3,.04910621,.23342363,14
05jan2017,"5-1-2017","Daily Mail","Brexit Politics",2,-.11729167,.46666667,14
05jan2017,"5-1-2017","Daily Mail","Climate",7,.0616455,.36984412,14
05jan2017,"5-1-2017","Daily Mail","Climate,Brexit",1,.03333333,.13333333,14
05jan2017,"5-1-2017","Daily Mail","Other",1,.13541667,.3125,14
05jan2017,"5-1-2017","Evening Standard","Brexit Business,Brexit Politics",2,-.02633929,.17693452,8
05jan2017,"5-1-2017","Evening Standard","Climate",5,.08959758,.40237171,8
05jan2017,"5-1-2017","Evening Standard","Climate,Brexit",1,0,.08571429,8
05jan2017,"5-1-2017","Express","Brexit Business",2,.05518162,.27425214,59
05jan2017,"5-1-2017","Express","Brexit Business,Brexit Politics",6,.05828332,.32999401,59
05jan2017,"5-1-2017","Express","Brexit Immigration",1,.05714286,.3,59
05jan2017,"5-1-2017","Express","Brexit Other",2,-.00067641,.36401515,59
05jan2017,"5-1-2017","Express","Brexit Politics",13,.00950392,.29684542,59
05jan2017,"5-1-2017","Express","Climate",18,.03772493,.38903487,59
05jan2017,"5-1-2017","Express","Climate,Brexit",9,.00348169,.32169723,59
05jan2017,"5-1-2017","Express","Other",8,-.01314347,.31734002,59
05jan2017,"5-1-2017","The Guardian","Brexit Other",1,.17222222,.39444444,5
05jan2017,"5-1-2017","The Guardian","Brexit Politics",2,.226875,.5175,5
05jan2017,"5-1-2017","The Guardian","Climate",2,.1103649,.28558207,5
05jan2017,"5-1-2017","The Independent","Brexit Business",3,.03525017,.31757687,23
05jan2017,"5-1-2017","The Independent","Brexit Business,Brexit Politics",1,.1510989,.3021978,23
05jan2017,"5-1-2017","The Independent","Brexit Business,Brexit Politics,Brexit Immigration",1,.20135566,.4007177,23
05jan2017,"5-1-2017","The Independent","Brexit Other",1,-.02864583,.18020833,23
05jan2017,"5-1-2017","The Independent","Brexit Politics",7,.0955406,.40732422,23
05jan2017,"5-1-2017","The Independent","Climate",4,.04953799,.39282626,23
05jan2017,"5-1-2017","The Independent","Climate,Brexit",3,-.09166667,.35444444,23
05jan2017,"5-1-2017","The Independent","Other",3,.12373016,.41050265,23
05jan2017,"5-1-2017","The Times","Brexit Business",3,.10063131,.29917929,24
05jan2017,"5-1-2017","The Times","Brexit Business,Brexit Politics",1,.06666667,.32333333,24
05jan2017,"5-1-2017","The Times","Brexit Politics",1,.11590909,.33863636,24
05jan2017,"5-1-2017","The Times","Climate",12,.08280303,.3725702,24
05jan2017,"5-1-2017","The Times","Climate,Brexit",6,.13813563,.33887066,24
05jan2017,"5-1-2017","The Times","Other",1,.18666667,.385,24
06jan2017,"6-1-2017","Daily Mail","Brexit Business",3,.29166667,.33819444,13
06jan2017,"6-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,.04186959,.3474026,13
06jan2017,"6-1-2017","Daily Mail","Brexit Politics",1,.00284091,.20738636,13
06jan2017,"6-1-2017","Daily Mail","Brexit Politics,Brexit Immigration",1,0,.025,13
06jan2017,"6-1-2017","Daily Mail","Climate",3,.07709877,.36540836,13
06jan2017,"6-1-2017","Daily Mail","Climate,Brexit",3,.01097884,.41736442,13
06jan2017,"6-1-2017","Daily Mail","Other",1,.125,.125,13
06jan2017,"6-1-2017","Evening Standard","Brexit Business,Brexit Politics",1,-.01458333,.42083333,4
06jan2017,"6-1-2017","Evening Standard","Climate",2,-.02795139,.40711806,4
06jan2017,"6-1-2017","Evening Standard","Climate,Brexit",1,.17222222,.39074074,4
06jan2017,"6-1-2017","Express","Brexit Business",3,.06630952,.29290765,41
06jan2017,"6-1-2017","Express","Brexit Business,Brexit Politics",1,-.02166667,.505,41
06jan2017,"6-1-2017","Express","Brexit Immigration",2,-.01041667,.48729167,41
06jan2017,"6-1-2017","Express","Brexit Politics",16,.06166626,.34876235,41
06jan2017,"6-1-2017","Express","Brexit Politics,Brexit Immigration",1,.16727273,.28757576,41
06jan2017,"6-1-2017","Express","Climate",10,.04204903,.37319388,41
06jan2017,"6-1-2017","Express","Climate,Brexit",4,-.01064439,.40289277,41
06jan2017,"6-1-2017","Express","Other",4,.05486337,.3784632,41
06jan2017,"6-1-2017","The Guardian","Climate,Brexit",1,.04583333,.29479167,1
06jan2017,"6-1-2017","The Independent","Brexit Business",4,.03351848,.38490312,14
06jan2017,"6-1-2017","The Independent","Brexit Other",1,.31013258,.3969697,14
06jan2017,"6-1-2017","The Independent","Brexit Politics",3,.03810262,.29240809,14
06jan2017,"6-1-2017","The Independent","Climate",3,.13821593,.39772793,14
06jan2017,"6-1-2017","The Independent","Climate,Brexit",3,.08770563,.35016955,14
06jan2017,"6-1-2017","The Times","Brexit Business",2,.12668951,.42351641,24
06jan2017,"6-1-2017","The Times","Brexit Politics",3,.03686869,.31902357,24
06jan2017,"6-1-2017","The Times","Climate",12,.04963964,.41030103,24
06jan2017,"6-1-2017","The Times","Climate,Brexit",6,.11234152,.37884868,24
06jan2017,"6-1-2017","The Times","Other",1,.03485714,.45809524,24
07jan2017,"7-1-2017","Daily Mail","Brexit Business",1,.05625,.45625,8
07jan2017,"7-1-2017","Daily Mail","Brexit Immigration",1,.06704545,.15265152,8
07jan2017,"7-1-2017","Daily Mail","Brexit Other",1,.14545455,.30909091,8
07jan2017,"7-1-2017","Daily Mail","Brexit Politics",2,.00625992,.41844246,8
07jan2017,"7-1-2017","Daily Mail","Climate",2,.07729683,.43548342,8
07jan2017,"7-1-2017","Daily Mail","Climate,Brexit",1,-.28518519,.3962963,8
07jan2017,"7-1-2017","Evening Standard","Brexit Business",1,-.09166667,.425,2
07jan2017,"7-1-2017","Evening Standard","Climate,Brexit",1,.02287157,.35499639,2
07jan2017,"7-1-2017","Express","Brexit Business,Brexit Politics",1,-.0625,.40625,16
07jan2017,"7-1-2017","Express","Brexit Immigration",1,.0625,.2875,16
07jan2017,"7-1-2017","Express","Brexit Politics",3,-.08185847,.45040509,16
07jan2017,"7-1-2017","Express","Climate",3,-.03770202,.4954807,16
07jan2017,"7-1-2017","Express","Climate,Brexit",3,.05984648,.50209436,16
07jan2017,"7-1-2017","Express","Other",5,-.16484894,.47998669,16
07jan2017,"7-1-2017","The Guardian","Brexit Business",2,.12054113,.2652381,3
07jan2017,"7-1-2017","The Guardian","Climate,Brexit",1,.13928571,.475,3
07jan2017,"7-1-2017","The Independent","Brexit Politics",2,-.04298611,.41185516,3
07jan2017,"7-1-2017","The Independent","Climate,Brexit",1,-.14532313,.47465986,3
07jan2017,"7-1-2017","The Times","Brexit Business",2,.05560516,.33531746,18
07jan2017,"7-1-2017","The Times","Brexit Politics",1,-.08333333,.33333333,18
07jan2017,"7-1-2017","The Times","Climate",8,.09752796,.43686484,18
07jan2017,"7-1-2017","The Times","Climate,Brexit",7,.12871726,.40966129,18
08jan2017,"8-1-2017","Daily Mail","Brexit Business",1,-.25454545,.39393939,10
08jan2017,"8-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,.14285714,.35615079,10
08jan2017,"8-1-2017","Daily Mail","Brexit Politics",2,-.00833333,.35833333,10
08jan2017,"8-1-2017","Daily Mail","Climate",4,.09734848,.39505051,10
08jan2017,"8-1-2017","Daily Mail","Climate,Brexit",1,.26428571,.70833333,10
08jan2017,"8-1-2017","Daily Mail","Other",1,-.36,.5,10
08jan2017,"8-1-2017","Evening Standard","Brexit Politics",1,.12619048,.3172619,2
08jan2017,"8-1-2017","Evening Standard","Climate",1,.16071429,.55833333,2
08jan2017,"8-1-2017","Express","Brexit Business",1,-.05739538,.29354978,17
08jan2017,"8-1-2017","Express","Brexit Politics",9,.05962905,.26584697,17
08jan2017,"8-1-2017","Express","Climate",5,.07331999,.46249387,17
08jan2017,"8-1-2017","Express","Climate,Brexit",2,-.07152778,.25486111,17
08jan2017,"8-1-2017","The Guardian","Brexit Politics",2,.00386905,.37956349,4
08jan2017,"8-1-2017","The Guardian","Climate",2,-.14575397,.38400794,4
08jan2017,"8-1-2017","The Independent","Brexit Business,Brexit Politics",1,-.08796296,.25648148,12
08jan2017,"8-1-2017","The Independent","Brexit Other",1,.18666667,.28333333,12
08jan2017,"8-1-2017","The Independent","Brexit Politics",4,.03491019,.27573871,12
08jan2017,"8-1-2017","The Independent","Climate",3,-.00686027,.42304293,12
08jan2017,"8-1-2017","The Independent","Climate,Brexit",3,.09324074,.45805556,12
08jan2017,"8-1-2017","The Times","Brexit Business",3,.08532209,.3503922,22
08jan2017,"8-1-2017","The Times","Brexit Politics",2,.02811147,.38831169,22
08jan2017,"8-1-2017","The Times","Climate",13,.09278819,.39263331,22
08jan2017,"8-1-2017","The Times","Climate,Brexit",1,.00319264,.3741342,22
08jan2017,"8-1-2017","The Times","Other",3,.00490741,.23675926,22
09jan2017,"9-1-2017","Daily Mail","Brexit Business",3,.1122449,.25440287,20
09jan2017,"9-1-2017","Daily Mail","Brexit Business,Brexit Politics",1,.16041667,.50416667,20
09jan2017,"9-1-2017","Daily Mail","Brexit Politics",1,.01931217,.29675926,20
09jan2017,"9-1-2017","Daily Mail","Climate",9,.06864621,.38717737,20
09jan2017,"9-1-2017","Daily Mail","Climate,Brexit",3,.12900253,.26962542,20
09jan2017,"9-1-2017","Daily Mail","Other",3,-.01347125,.31702603,20
09jan2017,"9-1-2017","Evening Standard","Brexit Business,Brexit Politics",1,.24761905,.3978836,5
09jan2017,"9-1-2017","Evening Standard","Brexit Politics",1,.16909722,.45173611,5
09jan2017,"9-1-2017","Evening Standard","Climate",1,.075,.36458333,5
09jan2017,"9-1-2017","Evening Standard","Climate,Brexit",2,.15972222,.28527778,5
09jan2017,"9-1-2017","Express","Brexit Business",4,.01908092,.27633096,43
09jan2017,"9-1-2017","Express","Brexit Business,Brexit Politics",5,.00423732,.39312714,43
09jan2017,"9-1-2017","Express","Brexit Politics",13,.05229734,.31851293,43
09jan2017,"9-1-2017","Express","Climate",13,-.02630689,.41624727,43
09jan2017,"9-1-2017","Express","Climate,Brexit",7,.10494026,.33264694,43
09jan2017,"9-1-2017","Express","Other",1,.08727273,.14424242,43
09jan2017,"9-1-2017","The Guardian","Brexit Business",1,.03549383,.36774691,1
09jan2017,"9-1-2017","The Independent","Brexit Business,Brexit Politics",3,.00968254,.27308608,15
09jan2017,"9-1-2017","The Independent","Brexit Politics",3,.15264501,.40538797,15
09jan2017,"9-1-2017","The Independent","Climate",2,.05541667,.28541667,15
09jan2017,"9-1-2017","The Independent","Climate,Brexit",5,.01312698,.47733117,15
09jan2017,"9-1-2017","The Independent","Other",2,.07968013,.26905724,15
09jan2017,"9-1-2017","The Times","Brexit Business",4,.07122024,.36397321,16
09jan2017,"9-1-2017","The Times","Brexit Business,Brexit Politics",2,.01558036,.14758929,16
09jan2017,"9-1-2017","The Times","Brexit Politics",1,.0578869,.3735119,16
09jan2017,"9-1-2017","The Times","Climate",5,-.01115629,.35836781,16
09jan2017,"9-1-2017","The Times","Climate,Brexit",4,.13872024,.37616071,16
10jan2017,"10-1-2017","Daily Mail","Brexit Politics",2,.03227273,.21674242,15
10jan2017,"10-1-2017","Daily Mail","Climate",8,.10499031,.47006222,15
10jan2017,"10-1-2017","Daily Mail","Climate,Brexit",4,.09137205,.41059644,15
10jan2017,"10-1-2017","Daily Mail","Other",1,.01570248,.42355372,15
10jan2017,"10-1-2017","Evening Standard","Brexit Politics",1,-.09896694,.3572314,6
10jan2017,"10-1-2017","Evening Standard","Brexit Politics,Brexit Immigration",1,.07666667,.16,6
10jan2017,"10-1-2017","Evening Standard","Climate",3,.07224327,.3927399,6
10jan2017,"10-1-2017","Evening Standard","Climate,Brexit",1,.06363636,.30227273,6
10jan2017,"10-1-2017","Express","Brexit Business",3,.08212843,.2291366,54
10jan2017,"10-1-2017","Express","Brexit Business,Brexit Politics",3,.14923401,.42122535,54
10jan2017,"10-1-2017","Express","Brexit Other",3,.03709649,.29823409,54
10jan2017,"10-1-2017","Express","Brexit Politics",14,.04310198,.31706007,54
10jan2017,"10-1-2017","Express","Climate",15,.10920085,.36179439,54
10jan2017,"10-1-2017","Express","Climate,Brexit",11,.02694099,.43457587,54
10jan2017,"10-1-2017","Express","Other",5,.02633045,.40284488,54
10jan2017,"10-1-2017","The Guardian","Climate",1,.24166667,.52222222,2
10jan2017,"10-1-2017","The Guardian","Other",1,.21727273,.48424242,2
10jan2017,"10-1-2017","The Independent","Brexit Business",3,.03245288,.39233631,19
10jan2017,"10-1-2017","The Independent","Brexit Business,Brexit Politics",1,.05429505,.30228758,19
10jan2017,"10-1-2017","The Independent","Brexit Politics",6,.07527327,.35444429,19
10jan2017,"10-1-2017","The Independent","Climate",5,.05669804,.38445056,19
10jan2017,"10-1-2017","The Independent","Climate,Brexit",3,.07384259,.34498457,19
10jan2017,"10-1-2017","The Independent","Other",1,.01666667,.0875,19
10jan2017,"10-1-2017","The Times","Brexit Business",2,.23280303,.42045455,25
10jan2017,"10-1-2017","The Times","Brexit Business,Brexit Politics",1,.06590909,.27651515,25
10jan2017,"10-1-2017","The Times","Brexit Politics",2,-.04375,.275,25
10jan2017,"10-1-2017","The Times","Climate",10,.07302566,.35073031,25
10jan2017,"10-1-2017","The Times","Climate,Brexit",8,.09605848,.39001975,25
10jan2017,"10-1-2017","The Times","Other",2,.0908658,.42832251,25
11jan2017,"11-1-2017","Daily Mail","Brexit Politics",2,.05571429,.31883929,13
11jan2017,"11-1-2017","Daily Mail","Climate",8,.0547601,.32099116,13
11jan2017,"11-1-2017","Daily Mail","Climate,Brexit",3,.07450397,.6405754,13
11jan2017,"11-1-2017","Evening Standard","Climate",3,.11031746,.47606555,4
11jan2017,"11-1-2017","Evening Standard","Climate,Brexit",1,-.04270833,.23020833,4
11jan2017,"11-1-2017","Express","Brexit Business",2,.00840507,.30066087,51
11jan2017,"11-1-2017","Express","Brexit Business,Brexit Immigration",1,.03272727,.19353535,51
11jan2017,"11-1-2017","Express","Brexit Business,Brexit Politics",1,-.01298942,.3471164,51
11jan2017,"11-1-2017","Express","Brexit Immigration",1,.21855459,.39727633,51
11jan2017,"11-1-2017","Express","Brexit Other",1,.20909091,.38863636,51
11jan2017,"11-1-2017","Express","Brexit Politics",12,.03111675,.34005404,51
11jan2017,"11-1-2017","Express","Climate",18,.00713266,.35295729,51
11jan2017,"11-1-2017","Express","Climate,Brexit",9,.08136076,.34431879,51
11jan2017,"11-1-2017","Express","Other",6,.00641093,.3305776,51
11jan2017,"11-1-2017","The Guardian","Brexit Business",1,.1,.625,1
11jan2017,"11-1-2017","The Independent","Brexit Business",2,.06332738,.34372619,27
11jan2017,"11-1-2017","The Independent","Brexit Business,Brexit Politics",1,.20416667,.28958333,27
11jan2017,"11-1-2017","The Independent","Brexit Immigration",1,.15972222,.51805556,27
11jan2017,"11-1-2017","The Independent","Brexit Politics",3,.08624417,.30996842,27
11jan2017,"11-1-2017","The Independent","Climate",10,.05320139,.29838426,27
11jan2017,"11-1-2017","The Independent","Climate,Brexit",7,.13315141,.47531102,27
11jan2017,"11-1-2017","The Independent","Other",3,.07217593,.36981481,27
11jan2017,"11-1-2017","The Times","Brexit Business",5,.12108315,.35857864,23
11jan2017,"11-1-2017","The Times","Brexit Other",2,.06515152,.21666667,23
11jan2017,"11-1-2017","The Times","Brexit Politics",1,.1875,.45833333,23
11jan2017,"11-1-2017","The Times","Climate",11,.14334255,.39370473,23
11jan2017,"11-1-2017","The Times","Climate,Brexit",3,.04907407,.4287037,23
11jan2017,"11-1-2017","The Times","Other",1,.525,.725,23
12jan2017,"12-1-2017","Daily Mail","Brexit Business",2,.09186508,.47265212,16
12jan2017,"12-1-2017","Daily Mail","Brexit Politics",1,.13375,.35208333,16
12jan2017,"12-1-2017","Daily Mail","Brexit Politics,Brexit Immigration",1,-.355,.36166667,16
12jan2017,"12-1-2017","Daily Mail","Climate",9,.04413039,.42147681,16
12jan2017,"12-1-2017","Daily Mail","Climate,Brexit",2,-.07523449,.48546176,16
12jan2017,"12-1-2017","Daily Mail","Other",1,.01666667,.59166667,16
12jan2017,"12-1-2017","Evening Standard","Climate",2,.22431818,.39064394,2
12jan2017,"12-1-2017","Express","Brexit Business",5,.00099519,.3416428,33
12jan2017,"12-1-2017","Express","Brexit Business,Brexit Politics",5,.01807823,.4135034,33
12jan2017,"12-1-2017","Express","Brexit Business,Brexit Politics,Brexit Immigration",1,-.04,.55,33
12jan2017,"12-1-2017","Express","Brexit Other",2,.06875,.30875,33
12jan2017,"12-1-2017","Express","Brexit Politics",7,.13130436,.37395043,33
12jan2017,"12-1-2017","Express","Climate",7,.02426497,.54176136,33
12jan2017,"12-1-2017","Express","Climate,Brexit",5,.06584827,.41375671,33
12jan2017,"12-1-2017","Express","Other",1,-.08386364,.56045455,33
12jan2017,"12-1-2017","The Guardian","Brexit Business",1,0,.35555556,1
12jan2017,"12-1-2017","The Independent","Brexit Business",1,-.10625,.29375,9
12jan2017,"12-1-2017","The Independent","Brexit Politics",2,-.04670455,.32723485,9
12jan2017,"12-1-2017","The Independent","Climate",4,.1417328,.4636078,9
12jan2017,"12-1-2017","The Independent","Climate,Brexit",2,.06354167,.20364583,9
12jan2017,"12-1-2017","The Times","Brexit Business",2,.00334725,.28069728,11
12jan2017,"12-1-2017","The Times","Climate",6,.1002142,.31818706,11
12jan2017,"12-1-2017","The Times","Climate,Brexit",3,.06139299,.37871752,11
13jan2017,"13-1-2017","Daily Mail","Brexit Business,Brexit Politics",2,.07866237,.24611442,12
13jan2017,"13-1-2017","Daily Mail","Brexit Other",1,-.2125,.575,12
13jan2017,"13-1-2017","Daily Mail","Brexit Politics",2,-.11825397,.17539683,12
13jan2017,"13-1-2017","Daily Mail","Climate",3,-.06679012,.46530864,12
13jan2017,"13-1-2017","Daily Mail","Climate,Brexit",3,.01122475,.42204545,12
13jan2017,"13-1-2017","Daily Mail","Other",1,-.084375,.540625,12
13jan2017,"13-1-2017","Evening Standard","Brexit Politics",1,.14375,.17708333,7
13jan2017,"13-1-2017","Evening Standard","Climate",3,.14377104,.35547138,7
13jan2017,"13-1-2017","Evening Standard","Climate,Brexit",2,-.06894841,.43045635,7
13jan2017,"13-1-2017","Evening Standard","Other",1,-.12,.49333333,7
13jan2017,"13-1-2017","Express","Brexit Business",5,-.01188161,.27606993,42
13jan2017,"13-1-2017","Express","Brexit Business,Brexit Politics",3,-.01890152,.27727273,42
13jan2017,"13-1-2017","Express","Brexit Other",1,.11666667,.14444444,42
13jan2017,"13-1-2017","Express","Brexit Politics",5,.11946696,.34989265,42
13jan2017,"13-1-2017","Express","Climate",15,.05829701,.41187747,42
13jan2017,"13-1-2017","Express","Climate,Brexit",11,-.01394817,.32795138,42
13jan2017,"13-1-2017","Express","Other",2,.01265152,.31027778,42
13jan2017,"13-1-2017","The Guardian","Climate",2,.14204545,.41463068,3
13jan2017,"13-1-2017","The Guardian","Climate,Brexit",1,.0796875,.309375,3
13jan2017,"13-1-2017","The Independent","Brexit Business",2,.08844697,.35246212,12
13jan2017,"13-1-2017","The Independent","Brexit Other",1,.07,.27,12
13jan2017,"13-1-2017","The Independent","Brexit Politics",1,.01190476,.08928571,12
13jan2017,"13-1-2017","The Independent","Climate",3,.0395994,.3943785,12
13jan2017,"13-1-2017","The Independent","Climate,Brexit",4,.01885078,.38701299,12
13jan2017,"13-1-2017","The Independent","Other",1,.155,.17833333,12
13jan2017,"13-1-2017","The Times","Brexit Business",2,.15886769,.48233902,17
13jan2017,"13-1-2017","The Times","Brexit Business,Brexit Politics",1,-.01428571,.45714286,17
13jan2017,"13-1-2017","The Times","Brexit Immigration",1,.125,.16111111,17
13jan2017,"13-1-2017","The Times","Brexit Politics",1,.03166667,.26092593,17
13jan2017,"13-1-2017","The Times","Climate",9,.07770202,.42570928,17
13jan2017,"13-1-2017","The Times","Climate,Brexit",2,.12507576,.29159091,17
13jan2017,"13-1-2017","The Times","Other",1,.1,.35,17
14jan2017,"14-1-2017","Daily Mail","Brexit Business",2,.02738095,.26119048,12
14jan2017,"14-1-2017","Daily Mail","Brexit Other",1,.07559524,.64285714,12
14jan2017,"14-1-2017","Daily Mail","Climate",4,.03442535,.48487629,12
14jan2017,"14-1-2017","Daily Mail","Climate,Brexit",2,.11984266,.56293706,12
14jan2017,"14-1-2017","Daily Mail","Other",3,.02373737,.19625421,12
14jan2017,"14-1-2017","Evening Standard","Brexit Business,Brexit Politics",1,.12404762,.23755952,3
14jan2017,"14-1-2017","Evening Standard","Climate",2,.02333333,.43222222,3
14jan2017,"14-1-2017","Express","Brexit Business,Brexit Politics",2,.02132173,.450407,18
14jan2017,"14-1-2017","Express","Brexit Business,Brexit Politics,Brexit Immigration",2,-.02717803,.19412879,18
14jan2017,"14-1-2017","Express","Brexit Politics",2,.09631165,.2899341,18
14jan2017,"14-1-2017","Express","Climate",7,.03091844,.37565456,18
14jan2017,"14-1-2017","Express","Climate,Brexit",2,.1014095,.35632086,18
14jan2017,"14-1-2017","Express","Other",3,.1086137,.3698828,18
14jan2017,"14-1-2017","The Guardian","Climate,Brexit",1,.1875,.24583333,1
14jan2017,"14-1-2017","The Independent","Brexit Politics",4,.02332169,.44029909,7
14jan2017,"14-1-2017","The Independent","Climate",1,-.00762987,.36266234,7
14jan2017,"14-1-2017","The Independent","Climate,Brexit",2,.06655844,.3238208,7
14jan2017,"14-1-2017","The Times","Brexit Business",2,.04157447,.39871533,16
14jan2017,"14-1-2017","The Times","Brexit Business,Brexit Politics",2,.20123673,.49270267,16
14jan2017,"14-1-2017","The Times","Brexit Other",1,0,.17857143,16
14jan2017,"14-1-2017","The Times","Brexit Politics",2,.11625,.358125,16
14jan2017,"14-1-2017","The Times","Climate",8,.09628914,.41956687,16
14jan2017,"14-1-2017","The Times","Other",1,.02222222,.36555556,16
15jan2017,"15-1-2017","Daily Mail","Climate",5,-.01868182,.5824697,12
15jan2017,"15-1-2017","Daily Mail","Climate,Brexit",6,.18516615,.35845358,12
15jan2017,"15-1-2017","Daily Mail","Other",1,-.03333333,.14444444,12
